Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3229,37,Female,Jewelry,Accessories,95,Connecticut,2,Yellow,Spring,4.6,0,2-Day Shipping,0,0,27,PayPal,1.0
3230,54,Female,Pants,Clothing,67,Connecticut,2,Teal,Fall,2.7,0,Express,0,0,24,Cash,12.0
3231,49,Female,Sneakers,Footwear,49,Kansas,2,Olive,Summer,2.5,0,Next Day Air,0,0,38,Debit Card,1.0
3232,62,Female,Shoes,Footwear,97,Nevada,2,Maroon,Winter,4.4,0,Free Shipping,0,0,9,Credit Card,1.0
3233,45,Female,T-shirt,Clothing,34,Massachusetts,2,White,Spring,4.0,0,Next Day Air,0,0,19,Bank Transfer,12.0
3234,45,Female,Belt,Accessories,74,Indiana,2,Lavender,Fall,3.8,0,Express,0,0,11,Debit Card,26.0
3235,49,Female,Jewelry,Accessories,96,Washington,2,Black,Winter,2.5,0,2-Day Shipping,0,0,16,Debit Card,4.0
3236,27,Female,Belt,Accessories,68,Kansas,2,Green,Summer,4.0,0,Free Shipping,0,0,18,Venmo,12.0
3237,63,Female,Belt,Accessories,84,South Carolina,3,Olive,Fall,4.1,0,Next Day Air,0,0,8,Cash,12.0
3238,61,Female,T-shirt,Clothing,57,Vermont,2,Gray,Summer,2.8,0,Express,0,0,4,Cash,52.0
3239,25,Female,Sneakers,Footwear,84,Wyoming,4,Teal,Fall,3.4,0,2-Day Shipping,0,0,37,Cash,4.0
3240,33,Female,Sunglasses,Accessories,32,Colorado,2,Charcoal,Fall,2.7,0,2-Day Shipping,0,0,30,Cash,12.0
3241,56,Female,Sandals,Footwear,37,West Virginia,2,Violet,Fall,3.8,0,2-Day Shipping,0,0,37,Bank Transfer,12.0
3242,50,Female,Handbag,Accessories,58,Connecticut,2,Lavender,Summer,4.4,0,Store Pickup,0,0,30,PayPal,4.0
3243,45,Female,Socks,Clothing,74,Oregon,1,Beige,Fall,2.8,0,Express,0,0,17,Venmo,52.0
3244,45,Female,Hoodie,Clothing,99,Idaho,3,Black,Summer,5.0,0,Store Pickup,0,0,11,Bank Transfer,4.0
3245,65,Female,Sweater,Clothing,81,Arkansas,2,Black,Fall,4.7,0,Express,0,0,42,Credit Card,1.0
3246,63,Female,Pants,Clothing,76,Kansas,2,Purple,Fall,3.2,0,Next Day Air,0,0,20,Cash,52.0
3247,70,Female,Sneakers,Footwear,98,Michigan,2,Magenta,Summer,2.9,0,Store Pickup,0,0,37,Cash,12.0
3248,53,Female,Gloves,Accessories,91,Arkansas,2,Teal,Summer,3.7,0,Express,0,0,12,PayPal,26.0
3249,22,Female,T-shirt,Clothing,79,Pennsylvania,1,Teal,Summer,4.2,0,Free Shipping,0,0,41,Bank Transfer,4.0
3250,26,Female,Backpack,Accessories,83,Virginia,2,Pink,Summer,3.4,0,Express,0,0,32,Credit Card,4.0
3251,23,Female,Coat,Outerwear,90,Minnesota,2,Teal,Spring,2.9,0,2-Day Shipping,0,0,15,Venmo,52.0
3252,25,Female,Coat,Outerwear,20,Nevada,2,Gold,Winter,3.7,0,Standard,0,0,39,Venmo,4.0
3253,69,Female,Sandals,Footwear,21,Montana,3,Brown,Spring,2.7,0,Store Pickup,0,0,48,Credit Card,26.0
3254,36,Female,Backpack,Accessories,60,Nebraska,2,Brown,Fall,3.2,0,2-Day Shipping,0,0,8,Venmo,26.0
3255,21,Female,Sweater,Clothing,31,Indiana,1,Magenta,Winter,4.9,0,Store Pickup,0,0,11,Bank Transfer,4.0
3256,57,Female,Shorts,Clothing,40,New Jersey,2,Black,Fall,2.8,0,Next Day Air,0,0,36,Bank Transfer,12.0
3257,60,Female,Sunglasses,Accessories,26,Wisconsin,3,Teal,Winter,4.7,0,Free Shipping,0,0,50,Venmo,4.0
3258,44,Female,Shirt,Clothing,98,Minnesota,2,Brown,Fall,3.3,0,Express,0,0,39,Venmo,4.0
3259,31,Female,Shoes,Footwear,51,New Jersey,2,Magenta,Spring,4.3,0,Express,0,0,11,Credit Card,26.0
3260,57,Female,Hat,Accessories,95,Oklahoma,4,Indigo,Fall,3.7,0,2-Day Shipping,0,0,5,Debit Card,4.0
3261,39,Female,Scarf,Accessories,36,Wisconsin,2,Violet,Summer,4.5,0,2-Day Shipping,0,0,7,Credit Card,1.0
3262,48,Female,Belt,Accessories,52,Rhode Island,3,Cyan,Winter,3.4,0,Store Pickup,0,0,50,Debit Card,52.0
3263,42,Female,T-shirt,Clothing,35,Indiana,2,Violet,Spring,2.7,0,Standard,0,0,21,Cash,4.0
3264,56,Female,Shorts,Clothing,68,Vermont,1,Black,Fall,4.4,0,Express,0,0,31,Debit Card,26.0
3265,28,Female,Pants,Clothing,50,Maine,1,Charcoal,Winter,4.0,0,Express,0,0,39,Cash,26.0
3266,40,Female,Sunglasses,Accessories,100,Alabama,2,White,Winter,3.2,0,Express,0,0,28,Credit Card,26.0
3267,49,Female,Coat,Outerwear,74,Alabama,1,Gray,Winter,4.2,0,Next Day Air,0,0,33,Bank Transfer,52.0
3268,37,Female,Hoodie,Clothing,45,Idaho,3,Pink,Winter,3.0,0,Store Pickup,0,0,42,Credit Card,4.0
3269,22,Female,Dress,Clothing,97,Arkansas,2,Cyan,Fall,2.8,0,Free Shipping,0,0,5,Bank Transfer,4.0
3270,27,Female,Blouse,Clothing,60,Ohio,2,Blue,Winter,4.9,0,Express,0,0,25,Cash,12.0
3271,59,Female,Socks,Clothing,25,Illinois,2,Indigo,Winter,4.7,0,Express,0,0,48,PayPal,1.0
3272,35,Female,Socks,Clothing,55,Nevada,4,Magenta,Spring,4.4,0,Standard,0,0,30,Credit Card,52.0
3273,58,Female,Shoes,Footwear,99,Texas,2,Lavender,Winter,3.1,0,Next Day Air,0,0,34,PayPal,4.0
3274,58,Female,Belt,Accessories,45,Nevada,1,Orange,Summer,2.6,0,Free Shipping,0,0,34,PayPal,4.0
3275,46,Female,Sweater,Clothing,20,Oklahoma,2,Cyan,Spring,3.9,0,Store Pickup,0,0,14,Cash,26.0
3276,43,Female,Pants,Clothing,88,Alabama,4,Green,Summer,2.6,0,2-Day Shipping,0,0,2,Debit Card,52.0
3277,39,Female,Scarf,Accessories,99,South Dakota,2,White,Summer,4.0,0,Store Pickup,0,0,41,PayPal,4.0
3278,59,Female,Skirt,Clothing,86,Texas,2,Blue,Spring,4.9,0,Store Pickup,0,0,3,Credit Card,12.0
3279,59,Female,Dress,Clothing,70,Montana,2,Black,Summer,3.3,0,2-Day Shipping,0,0,18,Bank Transfer,52.0
3280,59,Female,Hat,Accessories,50,Wyoming,1,Red,Fall,3.0,0,Express,0,0,1,Debit Card,26.0
3281,45,Female,Handbag,Accessories,57,New York,3,Red,Winter,2.7,0,Next Day Air,0,0,5,PayPal,12.0
3282,27,Female,Pants,Clothing,69,Oregon,3,Gold,Winter,3.1,0,Free Shipping,0,0,41,Bank Transfer,1.0
3283,24,Female,T-shirt,Clothing,94,California,2,Red,Fall,4.8,0,Next Day Air,0,0,5,Credit Card,12.0
3284,47,Female,Jacket,Outerwear,24,North Carolina,3,Purple,Spring,2.9,0,Express,0,0,10,Debit Card,4.0
3285,70,Female,Scarf,Accessories,79,Kentucky,3,White,Spring,4.5,0,2-Day Shipping,0,0,20,Venmo,1.0
3286,58,Female,Hat,Accessories,31,Hawaii,4,Magenta,Fall,4.6,0,Free Shipping,0,0,11,Cash,52.0
3287,45,Female,Jacket,Outerwear,67,Illinois,3,Pink,Winter,5.0,0,Express,0,0,4,Venmo,26.0
3288,24,Female,Skirt,Clothing,63,West Virginia,3,Black,Spring,4.3,0,2-Day Shipping,0,0,38,Credit Card,52.0
3289,67,Female,Handbag,Accessories,61,South Carolina,4,White,Spring,4.9,0,Next Day Air,0,0,19,Credit Card,26.0
3290,31,Female,Backpack,Accessories,50,Montana,2,Maroon,Summer,4.0,0,2-Day Shipping,0,0,16,Venmo,4.0
3291,52,Female,Coat,Outerwear,82,North Dakota,3,Black,Spring,3.1,0,Free Shipping,0,0,2,PayPal,12.0
3292,29,Female,Belt,Accessories,51,New Mexico,3,Olive,Fall,2.6,0,2-Day Shipping,0,0,11,Cash,12.0
3293,62,Female,Handbag,Accessories,23,Missouri,3,Gray,Spring,4.9,0,Standard,0,0,18,Bank Transfer,26.0
3294,19,Female,Coat,Outerwear,91,West Virginia,2,Gold,Spring,3.5,0,2-Day Shipping,0,0,47,Credit Card,26.0
3295,62,Female,Sweater,Clothing,60,South Carolina,1,Magenta,Spring,4.5,0,Store Pickup,0,0,15,Bank Transfer,26.0
3296,70,Female,Blouse,Clothing,34,West Virginia,1,Lavender,Summer,2.8,0,Next Day Air,0,0,15,Cash,52.0
3297,20,Female,Blouse,Clothing,23,Alaska,2,Green,Spring,4.2,0,Next Day Air,0,0,47,Venmo,4.0
3298,67,Female,Belt,Accessories,82,West Virginia,2,Violet,Fall,4.1,0,Free Shipping,0,0,47,PayPal,12.0
3299,65,Female,Jacket,Outerwear,73,New Mexico,2,Brown,Fall,3.5,0,Express,0,0,6,Bank Transfer,4.0
3300,45,Female,Shorts,Clothing,32,South Dakota,3,Teal,Spring,4.0,0,2-Day Shipping,0,0,18,Venmo,12.0
3301,26,Female,Hat,Accessories,80,Oklahoma,2,Charcoal,Spring,4.0,0,Express,0,0,40,Bank Transfer,26.0
3302,36,Female,Pants,Clothing,58,Oklahoma,4,Charcoal,Summer,2.5,0,Free Shipping,0,0,31,Credit Card,26.0
3303,36,Female,Blouse,Clothing,82,Alabama,4,Beige,Winter,4.2,0,Standard,0,0,31,Venmo,26.0
3304,20,Female,Belt,Accessories,60,Mississippi,1,Turquoise,Summer,3.4,0,Next Day Air,0,0,4,Credit Card,26.0
3305,30,Female,Handbag,Accessories,79,Mississippi,4,Orange,Fall,4.8,0,Next Day Air,0,0,36,Bank Transfer,4.0
3306,34,Female,Hoodie,Clothing,41,Nebraska,3,Cyan,Summer,4.9,0,Standard,0,0,31,PayPal,26.0
3307,63,Female,Jacket,Outerwear,39,Colorado,3,Orange,Summer,3.6,0,Store Pickup,0,0,6,Venmo,26.0
3308,18,Female,Scarf,Accessories,36,Pennsylvania,1,Green,Winter,4.0,0,Store Pickup,0,0,1,Cash,12.0
3309,55,Female,Jeans,Clothing,70,Utah,2,Pink,Fall,2.6,0,Express,0,0,29,Cash,12.0
3310,48,Female,Handbag,Accessories,47,Massachusetts,2,Blue,Summer,3.1,0,Store Pickup,0,0,19,PayPal,12.0
3311,45,Female,Jacket,Outerwear,27,Iowa,2,Pink,Winter,3.6,0,Free Shipping,0,0,12,PayPal,26.0
3312,29,Female,Hat,Accessories,52,Florida,3,Blue,Summer,4.0,0,Express,0,0,18,Bank Transfer,1.0
3313,55,Female,Sneakers,Footwear,75,Louisiana,3,Black,Summer,3.9,0,Next Day Air,0,0,45,Cash,4.0
3314,55,Female,Hat,Accessories,30,Kansas,4,Black,Fall,3.9,0,Express,0,0,45,Credit Card,12.0
3315,55,Female,Socks,Clothing,94,Kansas,2,Violet,Spring,3.3,0,Standard,0,0,8,Credit Card,4.0
3316,48,Female,Scarf,Accessories,68,Kentucky,1,Gold,Summer,2.9,0,Standard,0,0,4,PayPal,4.0
3317,42,Female,Socks,Clothing,45,New Mexico,2,Olive,Summer,3.1,0,Free Shipping,0,0,5,Debit Card,26.0
3318,21,Female,Hat,Accessories,67,North Carolina,4,Pink,Summer,4.7,0,Standard,0,0,30,Cash,4.0
3319,45,Female,Jacket,Outerwear,46,North Dakota,2,Olive,Summer,3.9,0,Free Shipping,0,0,15,PayPal,12.0
3320,23,Female,Shorts,Clothing,31,North Dakota,2,Indigo,Summer,4.3,0,Next Day Air,0,0,17,Credit Card,4.0
3321,66,Female,Blouse,Clothing,44,Illinois,4,Silver,Fall,4.2,0,2-Day Shipping,0,0,45,Cash,4.0
3322,32,Female,Coat,Outerwear,100,Maine,1,Charcoal,Winter,4.3,0,Next Day Air,0,0,3,Venmo,1.0
3323,52,Female,Sweater,Clothing,92,Indiana,4,Orange,Winter,4.6,0,Next Day Air,0,0,43,PayPal,52.0
3324,54,Female,Handbag,Accessories,78,North Dakota,2,Yellow,Winter,3.8,0,Free Shipping,0,0,4,Credit Card,12.0
3325,37,Female,T-shirt,Clothing,32,Missouri,1,Red,Fall,3.3,0,Standard,0,0,41,Venmo,52.0
3326,29,Female,Sandals,Footwear,97,Alaska,2,Maroon,Fall,3.7,0,2-Day Shipping,0,0,16,Venmo,12.0
3327,47,Female,Gloves,Accessories,95,North Dakota,2,Magenta,Summer,4.3,0,Standard,0,0,10,Debit Card,1.0
3328,47,Female,Shorts,Clothing,64,Connecticut,2,Black,Spring,4.1,0,Express,0,0,2,Debit Card,4.0
3329,42,Female,Sandals,Footwear,35,Wisconsin,2,Violet,Spring,3.2,0,Free Shipping,0,0,11,Cash,26.0
3330,34,Female,Backpack,Accessories,54,New Jersey,2,Gray,Winter,3.8,0,Express,0,0,1,Debit Card,26.0
3331,38,Female,Sneakers,Footwear,96,Missouri,2,Black,Spring,3.2,0,2-Day Shipping,0,0,41,Bank Transfer,4.0
3332,55,Female,Sunglasses,Accessories,58,California,2,Pink,Summer,3.5,0,Free Shipping,0,0,39,PayPal,4.0
3333,27,Female,T-shirt,Clothing,23,Washington,2,Silver,Summer,3.1,0,2-Day Shipping,0,0,1,PayPal,26.0
3334,55,Female,Jeans,Clothing,35,Minnesota,2,Violet,Spring,4.2,0,Express,0,0,3,PayPal,12.0
3335,66,Female,Shirt,Clothing,23,California,2,Beige,Summer,3.4,0,Free Shipping,0,0,21,Credit Card,1.0
3336,44,Female,Hat,Accessories,94,Texas,4,Cyan,Winter,3.5,0,Express,0,0,48,Bank Transfer,4.0
3337,39,Female,Blouse,Clothing,45,Montana,2,Brown,Fall,4.0,0,Free Shipping,0,0,24,Debit Card,1.0
3338,23,Female,Jacket,Outerwear,23,Arizona,3,Blue,Winter,4.4,0,2-Day Shipping,0,0,45,Bank Transfer,26.0
3339,29,Female,Skirt,Clothing,94,Minnesota,3,White,Winter,2.9,0,2-Day Shipping,0,0,46,Credit Card,12.0
3340,20,Female,Gloves,Accessories,99,Nebraska,2,Cyan,Fall,3.6,0,Store Pickup,0,0,35,Cash,26.0
3341,42,Female,T-shirt,Clothing,36,Virginia,4,Maroon,Fall,4.4,0,Free Shipping,0,0,47,Credit Card,26.0
3342,55,Female,Jacket,Outerwear,50,Connecticut,4,Olive,Summer,4.5,0,Standard,0,0,35,Credit Card,12.0
3343,66,Female,Jacket,Outerwear,81,New Jersey,2,Violet,Spring,3.8,0,Free Shipping,0,0,45,Credit Card,52.0
3344,24,Female,Shorts,Clothing,31,Kentucky,4,Green,Winter,3.6,0,2-Day Shipping,0,0,6,Cash,26.0
3345,62,Female,Hat,Accessories,48,Washington,4,Magenta,Fall,4.3,0,Free Shipping,0,0,20,Cash,1.0
3346,28,Female,Handbag,Accessories,91,Florida,2,Turquoise,Summer,4.0,0,2-Day Shipping,0,0,3,Venmo,26.0
3347,30,Female,Jeans,Clothing,99,Oklahoma,2,Black,Summer,3.4,0,Express,0,0,30,Venmo,4.0
3348,22,Female,Shoes,Footwear,70,Iowa,4,Cyan,Summer,4.4,0,Standard,0,0,28,PayPal,26.0
3349,28,Female,T-shirt,Clothing,74,New Hampshire,3,Gray,Winter,2.8,0,Standard,0,0,15,Cash,4.0
3350,35,Female,Jewelry,Accessories,79,Georgia,2,Red,Fall,2.8,0,Store Pickup,0,0,29,PayPal,4.0
3351,45,Female,Handbag,Accessories,33,Mississippi,1,Olive,Fall,4.9,0,2-Day Shipping,0,0,15,Cash,26.0
3352,43,Female,Shirt,Clothing,49,New Hampshire,3,Cyan,Spring,4.2,0,2-Day Shipping,0,0,18,Bank Transfer,26.0
3353,55,Female,Belt,Accessories,96,Washington,2,Teal,Summer,2.9,0,Next Day Air,0,0,7,Bank Transfer,26.0
3354,31,Female,Dress,Clothing,66,Ohio,3,Teal,Fall,4.6,0,Free Shipping,0,0,19,Credit Card,4.0
3355,42,Female,Skirt,Clothing,45,Maryland,2,Orange,Fall,2.8,0,Next Day Air,0,0,15,PayPal,52.0
3356,40,Female,Blouse,Clothing,28,Delaware,2,Peach,Spring,2.6,0,Store Pickup,0,0,3,Bank Transfer,26.0
3357,39,Female,Jeans,Clothing,48,Tennessee,2,Silver,Summer,3.5,0,Store Pickup,0,0,13,PayPal,26.0
3358,41,Female,Hoodie,Clothing,67,Arkansas,2,Pink,Winter,3.5,0,Free Shipping,0,0,37,Credit Card,12.0
3359,56,Female,T-shirt,Clothing,59,Tennessee,2,Magenta,Fall,3.4,0,2-Day Shipping,0,0,26,Cash,1.0
3360,43,Female,Sunglasses,Accessories,74,New Hampshire,3,Red,Fall,3.9,0,Next Day Air,0,0,29,Debit Card,12.0
3361,22,Female,Jacket,Outerwear,81,Minnesota,2,Maroon,Spring,3.3,0,2-Day Shipping,0,0,47,Cash,4.0
3362,47,Female,Shoes,Footwear,26,Florida,2,Silver,Spring,4.1,0,Free Shipping,0,0,47,Credit Card,26.0
3363,50,Female,Handbag,Accessories,61,Tennessee,2,Gray,Summer,3.0,0,Next Day Air,0,0,48,Venmo,26.0
3364,58,Female,Sweater,Clothing,23,California,2,Turquoise,Winter,3.0,0,Next Day Air,0,0,46,Bank Transfer,26.0
3365,50,Female,Scarf,Accessories,33,Oregon,2,Peach,Fall,3.2,0,Standard,0,0,7,Credit Card,12.0
3366,43,Female,Skirt,Clothing,58,Tennessee,3,Teal,Fall,3.9,0,Express,0,0,45,Credit Card,4.0
3367,38,Female,Gloves,Accessories,65,North Carolina,2,Red,Spring,3.6,0,2-Day Shipping,0,0,47,Debit Card,4.0
3368,44,Female,T-shirt,Clothing,48,Tennessee,2,Blue,Summer,3.1,0,Store Pickup,0,0,6,Venmo,26.0
3369,30,Female,Sandals,Footwear,25,Nebraska,2,Blue,Spring,4.8,0,Express,0,0,29,Bank Transfer,4.0
3370,47,Female,Sweater,Clothing,51,Maine,2,Indigo,Winter,3.8,0,2-Day Shipping,0,0,42,Cash,12.0
3371,30,Female,Belt,Accessories,31,Illinois,2,Charcoal,Summer,2.8,0,Store Pickup,0,0,46,Cash,26.0
3372,49,Female,Hoodie,Clothing,99,Colorado,1,Turquoise,Winter,4.0,0,Next Day Air,0,0,28,PayPal,1.0
3373,56,Female,Socks,Clothing,25,Pennsylvania,2,Maroon,Winter,4.6,0,Free Shipping,0,0,14,Credit Card,4.0
3374,70,Female,Sandals,Footwear,52,Minnesota,2,Purple,Spring,3.5,0,Store Pickup,0,0,12,Debit Card,4.0
3375,22,Female,Blouse,Clothing,47,Nevada,1,Lavender,Spring,3.7,0,2-Day Shipping,0,0,41,Debit Card,1.0
3376,51,Female,Boots,Footwear,98,Connecticut,4,Yellow,Fall,4.9,0,Express,0,0,8,Credit Card,1.0
3377,22,Female,Hat,Accessories,46,Ohio,2,Green,Winter,4.1,0,Store Pickup,0,0,24,Cash,4.0
3378,37,Female,Shirt,Clothing,32,Kentucky,2,Yellow,Winter,4.6,0,Next Day Air,0,0,18,PayPal,26.0
3379,49,Female,Shorts,Clothing,75,Minnesota,3,Gold,Fall,4.5,0,Next Day Air,0,0,6,Cash,4.0
3380,61,Female,Handbag,Accessories,51,Tennessee,3,Turquoise,Summer,5.0,0,Store Pickup,0,0,40,Cash,52.0
3381,41,Female,Dress,Clothing,52,North Dakota,3,Blue,Summer,3.8,0,Standard,0,0,6,PayPal,4.0
3382,57,Female,Hat,Accessories,66,Minnesota,3,Turquoise,Winter,4.7,0,Standard,0,0,27,Credit Card,4.0
3383,34,Female,Sweater,Clothing,35,Nebraska,2,Maroon,Spring,2.8,0,Express,0,0,2,Bank Transfer,52.0
3384,27,Female,Coat,Outerwear,43,Delaware,2,Pink,Fall,2.6,0,Next Day Air,0,0,39,Venmo,26.0
3385,39,Female,Hoodie,Clothing,24,Minnesota,3,Maroon,Summer,3.8,0,Free Shipping,0,0,9,Venmo,4.0
3386,62,Female,Jewelry,Accessories,83,Rhode Island,2,Olive,Winter,2.8,0,Standard,0,0,16,Credit Card,4.0
3387,34,Female,T-shirt,Clothing,62,Michigan,2,Lavender,Fall,2.6,0,2-Day Shipping,0,0,36,Cash,4.0
3388,53,Female,Pants,Clothing,78,New Jersey,1,Pink,Spring,3.4,0,2-Day Shipping,0,0,2,Credit Card,26.0
3389,35,Female,Sweater,Clothing,61,South Dakota,2,Cyan,Spring,4.5,0,Store Pickup,0,0,21,Credit Card,52.0
3390,38,Female,Pants,Clothing,57,North Carolina,3,Maroon,Fall,3.8,0,Free Shipping,0,0,39,Venmo,1.0
3391,32,Female,Socks,Clothing,70,Oregon,1,Red,Summer,3.0,0,Next Day Air,0,0,38,PayPal,1.0
3392,47,Female,Hoodie,Clothing,57,Montana,2,Silver,Fall,3.7,0,2-Day Shipping,0,0,6,Debit Card,4.0
3393,53,Female,Scarf,Accessories,74,New Jersey,4,Blue,Winter,4.4,0,Free Shipping,0,0,6,Venmo,26.0
3394,60,Female,Dress,Clothing,90,Arizona,2,Gold,Fall,3.1,0,Next Day Air,0,0,50,Debit Card,12.0
3395,31,Female,Sandals,Footwear,98,Vermont,1,Yellow,Spring,4.2,0,Store Pickup,0,0,9,PayPal,1.0
3396,44,Female,Dress,Clothing,43,Colorado,2,Silver,Winter,3.1,0,Free Shipping,0,0,15,Debit Card,4.0
3397,29,Female,Pants,Clothing,37,Tennessee,4,Black,Winter,5.0,0,Next Day Air,0,0,5,PayPal,4.0
3398,19,Female,Blouse,Clothing,38,New Jersey,3,Yellow,Summer,2.7,0,Standard,0,0,13,Bank Transfer,26.0
3399,54,Female,Jeans,Clothing,60,Montana,3,Pink,Winter,3.8,0,Standard,0,0,44,Cash,26.0
3400,40,Female,Pants,Clothing,55,Montana,4,Yellow,Winter,3.3,0,Standard,0,0,36,Debit Card,1.0
3401,39,Female,Sunglasses,Accessories,51,Nevada,2,Lavender,Fall,4.8,0,Free Shipping,0,0,18,Venmo,26.0
3402,44,Female,Backpack,Accessories,71,Nevada,3,Peach,Winter,3.4,0,Standard,0,0,39,Credit Card,52.0
3403,22,Female,Hoodie,Clothing,61,Louisiana,2,Black,Spring,4.4,0,2-Day Shipping,0,0,11,PayPal,4.0
3404,30,Female,Boots,Footwear,65,Illinois,2,Olive,Summer,3.9,0,Standard,0,0,1,Cash,26.0
3405,69,Female,Gloves,Accessories,34,South Carolina,3,Olive,Fall,3.9,0,2-Day Shipping,0,0,34,Credit Card,1.0
3406,28,Female,Blouse,Clothing,87,Washington,2,White,Summer,4.2,0,Store Pickup,0,0,47,Bank Transfer,26.0
3407,57,Female,Sweater,Clothing,79,Nebraska,2,Red,Spring,4.0,0,Store Pickup,0,0,24,Venmo,4.0
3408,46,Female,Dress,Clothing,46,Alabama,1,Purple,Spring,2.6,0,Store Pickup,0,0,20,Cash,4.0
3409,48,Female,Socks,Clothing,72,Montana,3,Purple,Summer,4.4,0,Standard,0,0,11,Bank Transfer,1.0
3410,24,Female,Shirt,Clothing,93,Minnesota,2,Teal,Summer,3.2,0,Next Day Air,0,0,3,Credit Card,4.0
3411,50,Female,Sandals,Footwear,76,Ohio,3,Teal,Summer,4.3,0,Free Shipping,0,0,38,Bank Transfer,26.0
3412,29,Female,Shoes,Footwear,56,New York,3,Gray,Winter,4.9,0,2-Day Shipping,0,0,45,Cash,52.0
3413,61,Female,Sandals,Footwear,83,Indiana,2,Magenta,Fall,3.8,0,Store Pickup,0,0,31,Venmo,4.0
3414,34,Female,Gloves,Accessories,90,Delaware,4,Black,Winter,2.5,0,Express,0,0,16,PayPal,26.0
3415,27,Female,Boots,Footwear,94,Connecticut,2,Maroon,Spring,4.9,0,Next Day Air,0,0,3,Bank Transfer,4.0
3416,38,Female,Blouse,Clothing,68,New York,2,Gold,Fall,3.0,0,2-Day Shipping,0,0,15,Bank Transfer,1.0
3417,25,Female,Sandals,Footwear,53,Alabama,2,Purple,Spring,3.2,0,Store Pickup,0,0,11,Bank Transfer,4.0
3418,54,Female,Coat,Outerwear,35,Massachusetts,2,Blue,Summer,2.9,0,2-Day Shipping,0,0,22,Debit Card,26.0
3419,53,Female,Jacket,Outerwear,30,South Carolina,2,Beige,Summer,2.8,0,Free Shipping,0,0,35,Debit Card,1.0
3420,23,Female,Jewelry,Accessories,26,West Virginia,3,Indigo,Winter,3.1,0,Store Pickup,0,0,5,Venmo,26.0
3421,19,Female,Hat,Accessories,60,Kentucky,2,Purple,Winter,3.4,0,Express,0,0,35,PayPal,26.0
3422,57,Female,Shoes,Footwear,30,New Jersey,2,Maroon,Summer,2.9,0,Free Shipping,0,0,27,PayPal,52.0
3423,19,Female,Coat,Outerwear,91,New York,3,Beige,Winter,3.2,0,Next Day Air,0,0,9,Venmo,12.0
3424,33,Female,Boots,Footwear,71,Massachusetts,2,Brown,Spring,3.8,0,Next Day Air,0,0,21,PayPal,26.0
3425,33,Female,Scarf,Accessories,64,Florida,3,Green,Summer,3.6,0,2-Day Shipping,0,0,23,Credit Card,12.0
3426,38,Female,Hat,Accessories,54,Michigan,2,Blue,Summer,4.3,0,Next Day Air,0,0,3,Debit Card,26.0
3427,47,Female,Socks,Clothing,35,Oregon,4,Magenta,Fall,4.8,0,2-Day Shipping,0,0,31,Credit Card,1.0
3428,39,Female,T-shirt,Clothing,38,Michigan,4,Turquoise,Winter,2.5,0,Store Pickup,0,0,44,Cash,1.0
3429,32,Female,Jewelry,Accessories,69,Washington,2,Gray,Fall,2.5,0,Next Day Air,0,0,20,Venmo,12.0
3430,27,Female,Skirt,Clothing,96,Alaska,1,Purple,Winter,4.6,0,Express,0,0,34,Debit Card,52.0
3431,67,Female,Socks,Clothing,73,Montana,2,Lavender,Winter,4.2,0,Next Day Air,0,0,17,Bank Transfer,4.0
3432,46,Female,Belt,Accessories,49,New Mexico,1,Green,Summer,4.2,0,Express,0,0,20,Venmo,1.0
3433,36,Female,Boots,Footwear,44,Connecticut,2,Gray,Summer,4.8,0,2-Day Shipping,0,0,46,PayPal,4.0
3434,62,Female,Socks,Clothing,93,Alaska,2,Yellow,Spring,4.5,0,Free Shipping,0,0,28,PayPal,1.0
3435,31,Female,Pants,Clothing,72,Ohio,1,Orange,Summer,3.3,0,2-Day Shipping,0,0,6,Venmo,26.0
3436,68,Female,Socks,Clothing,91,Montana,2,Beige,Summer,2.7,0,2-Day Shipping,0,0,50,Debit Card,26.0
3437,57,Female,Belt,Accessories,83,Nebraska,3,Peach,Winter,2.8,0,2-Day Shipping,0,0,41,Bank Transfer,12.0
3438,22,Female,Jacket,Outerwear,62,Oklahoma,1,Green,Winter,3.5,0,2-Day Shipping,0,0,50,PayPal,1.0
3439,26,Female,Shirt,Clothing,71,Kentucky,2,Violet,Fall,3.0,0,Store Pickup,0,0,33,Credit Card,12.0
3440,43,Female,Gloves,Accessories,93,Idaho,2,Gray,Summer,4.5,0,Express,0,0,25,Venmo,4.0
3441,45,Female,Handbag,Accessories,63,Maryland,3,Magenta,Fall,4.3,0,2-Day Shipping,0,0,2,PayPal,52.0
3442,64,Female,Sweater,Clothing,96,Tennessee,4,Charcoal,Fall,4.1,0,Standard,0,0,15,Credit Card,1.0
3443,28,Female,Skirt,Clothing,78,Michigan,2,Violet,Spring,4.3,0,Next Day Air,0,0,12,PayPal,52.0
3444,47,Female,Dress,Clothing,24,Tennessee,3,Silver,Summer,5.0,0,Free Shipping,0,0,28,Cash,26.0
3445,53,Female,Pants,Clothing,63,Rhode Island,1,Green,Summer,3.8,0,2-Day Shipping,0,0,12,Bank Transfer,26.0
3446,42,Female,Hat,Accessories,58,Florida,2,Magenta,Fall,4.9,0,Standard,0,0,3,Debit Card,1.0
